"","indiv_ID","tree.id","leaf_num","seed_mass","area","thickness","lma","seed_num","site","island","species","indiv"
"1381","PSY.1.SUCL","1",NA,0.0062,NA,NA,NA,5," suicide_cliff"," saipan"," psychotria","PSY.1.SUCL.a"
"1382","PSY.1.SUCL","1",NA,0.0105,NA,NA,NA,6," suicide_cliff"," saipan"," psychotria","PSY.1.SUCL.a"
"1383","PSY.1.SUCL","1",NA,0.0068,NA,NA,NA,7," suicide_cliff"," saipan"," psychotria","PSY.1.SUCL.a"
"1384","PSY.1.SUCL","1",NA,0.0087,NA,NA,NA,8," suicide_cliff"," saipan"," psychotria","PSY.1.SUCL.a"
"1385","PSY.1.SUCL","1",NA,0.0105,NA,NA,NA,9," suicide_cliff"," saipan"," psychotria","PSY.1.SUCL.a"
"1386","PSY.1.SUCL","1",NA,0.0075,NA,NA,NA,10," suicide_cliff"," saipan"," psychotria","PSY.1.SUCL.a"
"1387","PSY.1.SUCL","1",NA,0.0091,NA,NA,NA,11," suicide_cliff"," saipan"," psychotria","PSY.1.SUCL.a"
"1388","PSY.1.SUCL","1",NA,0.0089,NA,NA,NA,12," suicide_cliff"," saipan"," psychotria","PSY.1.SUCL.a"
"1389","OCH.1.NBLAS","1",NA,1.7743,NA,NA,NA,1," nblas"," guam"," ochrosia","OCH.1.NBLAS.a"
"1390","OCH.1.NBLAS","1",NA,2.056,NA,NA,NA,2," nblas"," guam"," ochrosia","OCH.1.NBLAS.a"
"1391","OCH.1.NBLAS","1",NA,1.9554,NA,NA,NA,3," nblas"," guam"," ochrosia","OCH.1.NBLAS.a"
"1392","OCH.1.NBLAS","1",NA,1.8484,NA,NA,NA,4," nblas"," guam"," ochrosia","OCH.1.NBLAS.a"
"1393","OCH.1.NBLAS","1",NA,1.5796,NA,NA,NA,5," nblas"," guam"," ochrosia","OCH.1.NBLAS.a"
"1394","OCH.1.NBLAS","1",NA,1.7637,NA,NA,NA,6," nblas"," guam"," ochrosia","OCH.1.NBLAS.a"
"1395","NEI.1.NBLAS","1",NA,5.9068,NA,NA,NA,1," nblas"," guam"," neisosperma","NEI.1.NBLAS.a"
"1396","NEI.1.NBLAS","1",NA,11.9922,NA,NA,NA,2," nblas"," guam"," neisosperma","NEI.1.NBLAS.a"
"1397","OCH.3.RT","3",NA,2.0285,NA,NA,NA,1," racetrack"," guam"," ochrosia","OCH.3.RT.a"
"1398","OCH.3.RT","3",NA,2.0431,NA,NA,NA,2," racetrack"," guam"," ochrosia","OCH.3.RT.a"
"1399","OCH.3.RT","3",NA,1.4683,NA,NA,NA,3," racetrack"," guam"," ochrosia","OCH.3.RT.a"
"1400","TRI.1.ANAO","1",NA,0.0558,NA,NA,NA,1," anao"," guam"," triphasia","TRI.1.ANAO.a"
"1401","TRI.1.ANAO","1",NA,0.0739,NA,NA,NA,2," anao"," guam"," triphasia","TRI.1.ANAO.a"
"1402","TRI.1.ANAO","1",NA,0.0118,NA,NA,NA,3," anao"," guam"," triphasia","TRI.1.ANAO.a"
"1403","TRI.1.ANAO","1",NA,0.1102,NA,NA,NA,4," anao"," guam"," triphasia","TRI.1.ANAO.a"
"1404","TRI.1.ANAO","1",NA,0.0843,NA,NA,NA,5," anao"," guam"," triphasia","TRI.1.ANAO.a"
"1405","TRI.1.ANAO","1",NA,0.069,NA,NA,NA,6," anao"," guam"," triphasia","TRI.1.ANAO.a"
"1406","TRI.1.ANAO","1",NA,0.1048,NA,NA,NA,7," anao"," guam"," triphasia","TRI.1.ANAO.a"
"1407","TRI.1.ANAO","1",NA,0.0906,NA,NA,NA,8," anao"," guam"," triphasia","TRI.1.ANAO.a"
"1408","TRI.1.ANAO","1",NA,0.0553,NA,NA,NA,9," anao"," guam"," triphasia","TRI.1.ANAO.a"
"1409","AGL.1.NBLAS","1",NA,0.5481,NA,NA,NA,1," nblas"," guam"," aglaia","AGL.1.NBLAS.a"
"1410","AGL.1.NBLAS","1",NA,1.1176,NA,NA,NA,2," nblas"," guam"," aglaia","AGL.1.NBLAS.a"
"1411","AGL.1.NBLAS","1",NA,0.8199,NA,NA,NA,3," nblas"," guam"," aglaia","AGL.1.NBLAS.a"
"1412","AGL.1.NBLAS","1",NA,0.7438,NA,NA,NA,4," nblas"," guam"," aglaia","AGL.1.NBLAS.a"
"1413","AGL.1.NBLAS","1",NA,0.7968,NA,NA,NA,5," nblas"," guam"," aglaia","AGL.1.NBLAS.a"
"1414","AGL.1.NBLAS","1",NA,0.9023,NA,NA,NA,6," nblas"," guam"," aglaia","AGL.1.NBLAS.a"
"1415","AGL.1.NBLAS","1",NA,0.8697,NA,NA,NA,7," nblas"," guam"," aglaia","AGL.1.NBLAS.a"
"1416","AGL.1.NBLAS","1",NA,0.505,NA,NA,NA,8," nblas"," guam"," aglaia","AGL.1.NBLAS.a"
"1417","AGL.3.NBLAS","3",NA,0.0553,NA,NA,NA,1," nblas"," guam"," aglaia","AGL.3.NBLAS.a"
"1418","AGL.3.NBLAS","3",NA,0.0802,NA,NA,NA,2," nblas"," guam"," aglaia","AGL.3.NBLAS.a"
"1419","AGL.3.NBLAS","3",NA,0.1863,NA,NA,NA,3," nblas"," guam"," aglaia","AGL.3.NBLAS.a"
"1420","AGL.3.NBLAS","3",NA,0.0753,NA,NA,NA,5," nblas"," guam"," aglaia","AGL.3.NBLAS.a"
"1421","AGL.3.NBLAS","3",NA,0.1591,NA,NA,NA,6," nblas"," guam"," aglaia","AGL.3.NBLAS.a"
"1422","AGL.3.NBLAS","3",NA,0.645,NA,NA,NA,7," nblas"," guam"," aglaia","AGL.3.NBLAS.a"
"1423","AGL.3.NBLAS","3",NA,0.4252,NA,NA,NA,8," nblas"," guam"," aglaia","AGL.3.NBLAS.a"
"1424","AGL.3.NBLAS","3",NA,0.4531,NA,NA,NA,9," nblas"," guam"," aglaia","AGL.3.NBLAS.a"
"1425","AGL.3.NBLAS","3",NA,0.4501,NA,NA,NA,10," nblas"," guam"," aglaia","AGL.3.NBLAS.a"
"1426","AGL.3.NBLAS","3",NA,0.4507,NA,NA,NA,11," nblas"," guam"," aglaia","AGL.3.NBLAS.a"
"1427","AGL.3.NBLAS","3",NA,0.3411,NA,NA,NA,12," nblas"," guam"," aglaia","AGL.3.NBLAS.a"
"1428","AGL.1.FORBI","1",NA,0.3182,NA,NA,NA,1," forbi"," saipan"," aglaia","AGL.1.FORBI.a"
"1429","AGL.1.FORBI","1",NA,0.3156,NA,NA,NA,2," forbi"," saipan"," aglaia","AGL.1.FORBI.a"
"1430","AGL.1.FORBI","1",NA,0.278,NA,NA,NA,3," forbi"," saipan"," aglaia","AGL.1.FORBI.a"
"1431","TRI.3.GP","3",NA,0.1007,NA,NA,NA,1," gravel_pit"," rota"," triphasia","TRI.3.GP.a"
"1432","TRI.3.GP","3",NA,0.063,NA,NA,NA,2," gravel_pit"," rota"," triphasia","TRI.3.GP.a"
"1433","TRI.3.GP","3",NA,0.0739,NA,NA,NA,3," gravel_pit"," rota"," triphasia","TRI.3.GP.a"
"1434","TRI.3.GP","3",NA,0.0836,NA,NA,NA,4," gravel_pit"," rota"," triphasia","TRI.3.GP.a"
"1435","TRI.3.GP","3",NA,0.0957,NA,NA,NA,5," gravel_pit"," rota"," triphasia","TRI.3.GP.a"
"1436","TRI.3.GP","3",NA,0.0667,NA,NA,NA,6," gravel_pit"," rota"," triphasia","TRI.3.GP.a"
"1437","TRI.3.GP","3",NA,0.031,NA,NA,NA,7," gravel_pit"," rota"," triphasia","TRI.3.GP.a"
"1438","TRI.3.GP","3",NA,0.0959,NA,NA,NA,8," gravel_pit"," rota"," triphasia","TRI.3.GP.a"
"1439","TRI.3.GP","3",NA,0.0879,NA,NA,NA,9," gravel_pit"," rota"," triphasia","TRI.3.GP.a"
"1440","PRE.2.ANAO","2",NA,0.0113,NA,NA,NA,1," anao"," guam"," premna","PRE.2.ANAO.a"
"1441","PRE.2.ANAO","2",NA,0.0081,NA,NA,NA,2," anao"," guam"," premna","PRE.2.ANAO.a"
"1442","PRE.2.ANAO","2",NA,0.0114,NA,NA,NA,3," anao"," guam"," premna","PRE.2.ANAO.a"
"1443","PRE.2.ANAO","2",NA,0.0088,NA,NA,NA,4," anao"," guam"," premna","PRE.2.ANAO.a"
"1444","PRE.2.ANAO","2",NA,0.0086,NA,NA,NA,5," anao"," guam"," premna","PRE.2.ANAO.a"
"1445","PRE.2.ANAO","2",NA,0.0084,NA,NA,NA,6," anao"," guam"," premna","PRE.2.ANAO.a"
"1446","PRE.2.ANAO","2",NA,0.104,NA,NA,NA,7," anao"," guam"," premna","PRE.2.ANAO.a"
"1447","PRE.2.ANAO","2",NA,0.0077,NA,NA,NA,8," anao"," guam"," premna","PRE.2.ANAO.a"
"1448","PRE.2.ANAO","2",NA,0.0074,NA,NA,NA,9," anao"," guam"," premna","PRE.2.ANAO.a"
"1449","PRE.2.ANAO","2",NA,0.0096,NA,NA,NA,10," anao"," guam"," premna","PRE.2.ANAO.a"
"1450","AID.2.ANAO","2",NA,0.0015,NA,NA,NA,1," anao"," guam"," aidia","AID.2.ANAO.a"
"1451","AID.2.ANAO","2",NA,0.0017,NA,NA,NA,2," anao"," guam"," aidia","AID.2.ANAO.a"
"1452","AID.2.ANAO","2",NA,0.0012,NA,NA,NA,3," anao"," guam"," aidia","AID.2.ANAO.a"
"1453","AID.2.ANAO","2",NA,0.0011,NA,NA,NA,4," anao"," guam"," aidia","AID.2.ANAO.a"
"1454","AID.2.ANAO","2",NA,0.0012,NA,NA,NA,5," anao"," guam"," aidia","AID.2.ANAO.a"
"1455","AID.2.ANAO","2",NA,0.0014,NA,NA,NA,6," anao"," guam"," aidia","AID.2.ANAO.a"
"1456","AID.2.ANAO","2",NA,0.0011,NA,NA,NA,7," anao"," guam"," aidia","AID.2.ANAO.a"
"1457","AID.2.ANAO","2",NA,0.0015,NA,NA,NA,8," anao"," guam"," aidia","AID.2.ANAO.a"
"1458","AID.2.ANAO","2",NA,0.001,NA,NA,NA,9," anao"," guam"," aidia","AID.2.ANAO.a"
"1459","AID.2.ANAO","2",NA,0.0014,NA,NA,NA,10," anao"," guam"," aidia","AID.2.ANAO.a"
"1460","TRI.2.GP","2",NA,0.0943,NA,NA,NA,1," gravel_pit"," rota"," triphasia","TRI.2.GP.a"
"1461","TRI.2.GP","2",NA,0.0627,NA,NA,NA,2," gravel_pit"," rota"," triphasia","TRI.2.GP.a"
"1462","GUA.2.PAL","2",NA,0.2238,NA,NA,NA,1," palii"," rota"," guamia","GUA.2.PAL.a"
"1463","GUA.2.PAL","2",NA,0.2471,NA,NA,NA,2," palii"," rota"," guamia","GUA.2.PAL.a"
"1464","AGL.2.GP","2",NA,0.369,NA,NA,NA,1," gravel_pit"," rota"," aglaia","AGL.2.GP.a"
"1465","AGL.2.GP","2",NA,0.3021,NA,NA,NA,2," gravel_pit"," rota"," aglaia","AGL.2.GP.a"
"1466","AGL.2.GP","2",NA,0.4531,NA,NA,NA,3," gravel_pit"," rota"," aglaia","AGL.2.GP.a"
"1467","AGL.2.GP","2",NA,0.372,NA,NA,NA,4," gravel_pit"," rota"," aglaia","AGL.2.GP.a"
"1468","AGL.2.GP","2",NA,0.3244,NA,NA,NA,5," gravel_pit"," rota"," aglaia","AGL.2.GP.a"
"1469","AGL.2.GP","2",NA,0.5322,NA,NA,NA,6," gravel_pit"," rota"," aglaia","AGL.2.GP.a"
"1470","AGL.2.GP","2",NA,0.382,NA,NA,NA,7," gravel_pit"," rota"," aglaia","AGL.2.GP.a"
"1471","AGL.2.GP","2",NA,0.298,NA,NA,NA,8," gravel_pit"," rota"," aglaia","AGL.2.GP.a"
"1472","AGL.2.GP","2",NA,0.3923,NA,NA,NA,9," gravel_pit"," rota"," aglaia","AGL.2.GP.a"
"1473","AGL.2.GP","2",NA,0.2662,NA,NA,NA,10," gravel_pit"," rota"," aglaia","AGL.2.GP.a"
"1474","PSY.3.GP","3",NA,0.007,NA,NA,NA,1," gravel_pit"," rota"," psychotria","PSY.3.GP.a"
"1475","PSY.3.GP","3",NA,0.0217,NA,NA,NA,2," gravel_pit"," rota"," psychotria","PSY.3.GP.a"
"1476","PSY.3.GP","3",NA,0.0077,NA,NA,NA,3," gravel_pit"," rota"," psychotria","PSY.3.GP.a"
"1477","PSY.3.GP","3",NA,0.0101,NA,NA,NA,4," gravel_pit"," rota"," psychotria","PSY.3.GP.a"
"1478","PSY.3.GP","3",NA,0.0124,NA,NA,NA,5," gravel_pit"," rota"," psychotria","PSY.3.GP.a"
"1479","PSY.3.GP","3",NA,0.0085,NA,NA,NA,6," gravel_pit"," rota"," psychotria","PSY.3.GP.a"
"1480","PSY.3.GP","3",NA,0.0211,NA,NA,NA,7," gravel_pit"," rota"," psychotria","PSY.3.GP.a"
"1481","PSY.3.GP","3",NA,0.011,NA,NA,NA,8," gravel_pit"," rota"," psychotria","PSY.3.GP.a"
"1482","PSY.3.GP","3",NA,0.0131,NA,NA,NA,9," gravel_pit"," rota"," psychotria","PSY.3.GP.a"
"1483","PSY.3.GP","3",NA,0.0187,NA,NA,NA,10," gravel_pit"," rota"," psychotria","PSY.3.GP.a"
"1484","PSY.2.PAL","2",NA,0.0249,NA,NA,NA,1," palii"," rota"," psychotria","PSY.2.PAL.a"
"1485","PSY.2.PAL","2",NA,0.0253,NA,NA,NA,2," palii"," rota"," psychotria","PSY.2.PAL.a"
"1486","PSY.2.PAL","2",NA,0.0186,NA,NA,NA,3," palii"," rota"," psychotria","PSY.2.PAL.a"
"1487","PSY.2.PAL","2",NA,0.0133,NA,NA,NA,4," palii"," rota"," psychotria","PSY.2.PAL.a"
"1488","PSY.2.PAL","2",NA,0.0235,NA,NA,NA,5," palii"," rota"," psychotria","PSY.2.PAL.a"
"1489","PSY.2.PAL","2",NA,0.0187,NA,NA,NA,6," palii"," rota"," psychotria","PSY.2.PAL.a"
"1490","PSY.2.PAL","2",NA,0.0168,NA,NA,NA,7," palii"," rota"," psychotria","PSY.2.PAL.a"
"1491","PSY.2.PAL","2",NA,0.025,NA,NA,NA,8," palii"," rota"," psychotria","PSY.2.PAL.a"
"1492","PSY.2.PAL","2",NA,0.0228,NA,NA,NA,9," palii"," rota"," psychotria","PSY.2.PAL.a"
"1493","PSY.2.PAL","2",NA,0.0263,NA,NA,NA,10," palii"," rota"," psychotria","PSY.2.PAL.a"
"1494","PSY.2.PAL","2",NA,0.0235,NA,NA,NA,11," palii"," rota"," psychotria","PSY.2.PAL.a"
"1495","PSY.2.PAL","2",NA,0.0246,NA,NA,NA,12," palii"," rota"," psychotria","PSY.2.PAL.a"
"1496","PSY.2.PAL","2",NA,0.0246,NA,NA,NA,13," palii"," rota"," psychotria","PSY.2.PAL.a"
"1497","PSY.1.GP","1",NA,0.0246,NA,NA,NA,1," gravel_pit"," rota"," psychotria","PSY.1.GP.a"
"1498","PSY.1.GP","1",NA,0.0197,NA,NA,NA,2," gravel_pit"," rota"," psychotria","PSY.1.GP.a"
"1499","PSY.1.GP","1",NA,0.0197,NA,NA,NA,3," gravel_pit"," rota"," psychotria","PSY.1.GP.a"
"1500","PSY.1.GP","1",NA,0.0214,NA,NA,NA,4," gravel_pit"," rota"," psychotria","PSY.1.GP.a"
"1501","PSY.1.GP","1",NA,0.0158,NA,NA,NA,5," gravel_pit"," rota"," psychotria","PSY.1.GP.a"
"1502","PSY.1.GP","1",NA,0.0143,NA,NA,NA,6," gravel_pit"," rota"," psychotria","PSY.1.GP.a"
"1503","PSY.1.GP","1",NA,0.0097,NA,NA,NA,7," gravel_pit"," rota"," psychotria","PSY.1.GP.a"
"1504","PSY.1.GP","1",NA,0.0108,NA,NA,NA,8," gravel_pit"," rota"," psychotria","PSY.1.GP.a"
"1505","PSY.1.GP","1",NA,0.0146,NA,NA,NA,9," gravel_pit"," rota"," psychotria","PSY.1.GP.a"
"1506","PSY.1.GP","1",NA,0.0133,NA,NA,NA,10," gravel_pit"," rota"," psychotria","PSY.1.GP.a"
"1507","PSY.1.GP","1",NA,0.0174,NA,NA,NA,11," gravel_pit"," rota"," psychotria","PSY.1.GP.a"
"1508","PSY.1.GP","1",NA,0.0288,NA,NA,NA,12," gravel_pit"," rota"," psychotria","PSY.1.GP.a"
"1509","PSY.1.GP","1",NA,0.0112,NA,NA,NA,13," gravel_pit"," rota"," psychotria","PSY.1.GP.a"
"1510","AGL.2.LDT","2",NA,0.3517,NA,NA,NA,1," ladt"," saipan"," aglaia","AGL.2.LDT.a"
"1511","AGL.2.LDT","2",NA,0.3757,NA,NA,NA,2," ladt"," saipan"," aglaia","AGL.2.LDT.a"
"1512","AGL.2.LDT","2",NA,0.386,NA,NA,NA,3," ladt"," saipan"," aglaia","AGL.2.LDT.a"
"1513","AGL.2.LDT","2",NA,0.4116,NA,NA,NA,4," ladt"," saipan"," aglaia","AGL.2.LDT.a"
"1514","AGL.2.LDT","2",NA,0.4003,NA,NA,NA,5," ladt"," saipan"," aglaia","AGL.2.LDT.a"
"1515","AGL.2.LDT","2",NA,0.3918,NA,NA,NA,6," ladt"," saipan"," aglaia","AGL.2.LDT.a"
"1516","AGL.1.GP","1",NA,0.2387,NA,NA,NA,1," gravel_pit"," rota"," aglaia","AGL.1.GP.a"
"1517","AGL.1.GP","1",NA,0.352,NA,NA,NA,2," gravel_pit"," rota"," aglaia","AGL.1.GP.a"
"1518","AGL.1.GP","1",NA,0.3497,NA,NA,NA,3," gravel_pit"," rota"," aglaia","AGL.1.GP.a"
"1519","AGL.1.GP","1",NA,0.3073,NA,NA,NA,4," gravel_pit"," rota"," aglaia","AGL.1.GP.a"
"1520","AGL.1.GP","1",NA,0.2677,NA,NA,NA,5," gravel_pit"," rota"," aglaia","AGL.1.GP.a"
"1521","AGL.1.GP","1",NA,0.4363,NA,NA,NA,6," gravel_pit"," rota"," aglaia","AGL.1.GP.a"
"1522","AGL.1.GP","1",NA,0.2947,NA,NA,NA,7," gravel_pit"," rota"," aglaia","AGL.1.GP.a"
"1523","AGL.1.GP","1",NA,0.3154,NA,NA,NA,8," gravel_pit"," rota"," aglaia","AGL.1.GP.a"
"1524","AGL.1.GP","1",NA,0.2211,NA,NA,NA,9," gravel_pit"," rota"," aglaia","AGL.1.GP.a"
"1525","AGL.1.GP","1",NA,0.4495,NA,NA,NA,10," gravel_pit"," rota"," aglaia","AGL.1.GP.a"
"1526","AGL.1.GP","1",NA,0.2839,NA,NA,NA,11," gravel_pit"," rota"," aglaia","AGL.1.GP.a"
"1527","AGL.1.GP","1",NA,0.3321,NA,NA,NA,12," gravel_pit"," rota"," aglaia","AGL.1.GP.a"
"1528","AGL.1.GP","1",NA,0.37,NA,NA,NA,13," gravel_pit"," rota"," aglaia","AGL.1.GP.a"
"1529","AGL.1.GP","1",NA,0.2307,NA,NA,NA,14," gravel_pit"," rota"," aglaia","AGL.1.GP.a"
"1530","AGL.1.GP","1",NA,0.3248,NA,NA,NA,15," gravel_pit"," rota"," aglaia","AGL.1.GP.a"
"1531","GUA.1.LDT","1",NA,0.1629,NA,NA,NA,1," ladt"," saipan"," guamia","GUA.1.LDT.a"
"1532","GUA.1.LDT","1",NA,0.1759,NA,NA,NA,2," ladt"," saipan"," guamia","GUA.1.LDT.a"
"1533","GUA.1.LDT","1",NA,0.1363,NA,NA,NA,3," ladt"," saipan"," guamia","GUA.1.LDT.a"
"1534","TRI.1.ISA","1",NA,0.1527,NA,NA,NA,1," isang"," rota"," triphasia","TRI.1.ISA.a"
"1535","TRI.1.ISA","1",NA,0.105,NA,NA,NA,2," isang"," rota"," triphasia","TRI.1.ISA.a"
"1536","TRI.1.ISA","1",NA,0.094,NA,NA,NA,3," isang"," rota"," triphasia","TRI.1.ISA.a"
"1537","TRI.1.ISA","1",NA,0.0868,NA,NA,NA,4," isang"," rota"," triphasia","TRI.1.ISA.a"
"1538","TRI.1.ISA","1",NA,0.0618,NA,NA,NA,5," isang"," rota"," triphasia","TRI.1.ISA.a"
"1539","TRI.1.ISA","1",NA,0.0663,NA,NA,NA,6," isang"," rota"," triphasia","TRI.1.ISA.a"
"1540","TRI.1.RT","1",NA,0.0647,NA,NA,NA,1," racetrack"," guam"," triphasia","TRI.1.RT.a"
"1541","TRI.1.RT","1",NA,0.0672,NA,NA,NA,2," racetrack"," guam"," triphasia","TRI.1.RT.a"
"1542","TRI.1.RT","1",NA,0.0414,NA,NA,NA,3," racetrack"," guam"," triphasia","TRI.1.RT.a"
"1543","TRI.1.GP","1",NA,0.056,NA,NA,NA,1," gravel_pit"," rota"," triphasia","TRI.1.GP.a"
"1544","TRI.1.GP","1",NA,0.08,NA,NA,NA,2," gravel_pit"," rota"," triphasia","TRI.1.GP.a"
"1545","TRI.1.GP","1",NA,0.1122,NA,NA,NA,3," gravel_pit"," rota"," triphasia","TRI.1.GP.a"
"1546","PRE.3.ANAO","3",NA,0.008,NA,NA,NA,1," anao"," guam"," premna","PRE.3.ANAO.a"
"1547","PRE.3.ANAO","3",NA,0.007,NA,NA,NA,2," anao"," guam"," premna","PRE.3.ANAO.a"
"1548","PRE.3.ANAO","3",NA,0.006,NA,NA,NA,3," anao"," guam"," premna","PRE.3.ANAO.a"
"1549","PRE.3.ANAO","3",NA,0.0063,NA,NA,NA,4," anao"," guam"," premna","PRE.3.ANAO.a"
"1550","PRE.3.ANAO","3",NA,0.0082,NA,NA,NA,5," anao"," guam"," premna","PRE.3.ANAO.a"
"1551","PRE.3.ANAO","3",NA,0.0065,NA,NA,NA,6," anao"," guam"," premna","PRE.3.ANAO.a"
"1552","PRE.3.ANAO","3",NA,0.0072,NA,NA,NA,7," anao"," guam"," premna","PRE.3.ANAO.a"
"1553","PRE.3.ANAO","3",NA,0.0085,NA,NA,NA,8," anao"," guam"," premna","PRE.3.ANAO.a"
"1554","PRE.3.ANAO","3",NA,0.0075,NA,NA,NA,9," anao"," guam"," premna","PRE.3.ANAO.a"
"1555","PRE.3.ANAO","3",NA,0.0081,NA,NA,NA,10," anao"," guam"," premna","PRE.3.ANAO.a"
"1556","AID.3.ANAO","3",NA,0.0017,NA,NA,NA,1," anao"," guam"," aidia","AID.3.ANAO.a"
"1557","AID.3.ANAO","3",NA,0.0017,NA,NA,NA,2," anao"," guam"," aidia","AID.3.ANAO.a"
"1558","AID.3.ANAO","3",NA,0.0015,NA,NA,NA,3," anao"," guam"," aidia","AID.3.ANAO.a"
"1559","AID.3.ANAO","3",NA,0.0022,NA,NA,NA,4," anao"," guam"," aidia","AID.3.ANAO.a"
"1560","AID.3.ANAO","3",NA,0.0015,NA,NA,NA,5," anao"," guam"," aidia","AID.3.ANAO.a"
"1561","AID.3.ANAO","3",NA,0.0014,NA,NA,NA,6," anao"," guam"," aidia","AID.3.ANAO.a"
"1562","AID.3.ANAO","3",NA,0.0017,NA,NA,NA,7," anao"," guam"," aidia","AID.3.ANAO.a"
"1563","AID.3.ANAO","3",NA,0.0016,NA,NA,NA,8," anao"," guam"," aidia","AID.3.ANAO.a"
"1564","AID.3.ANAO","3",NA,0.0015,NA,NA,NA,9," anao"," guam"," aidia","AID.3.ANAO.a"
"1565","AID.3.ANAO","3",NA,0.0017,NA,NA,NA,10," anao"," guam"," aidia","AID.3.ANAO.a"
"1566","AID.1.NBLAS","1",NA,0.0015,NA,NA,NA,1," nblas"," guam"," aidia","AID.1.NBLAS.a"
"1567","AID.1.NBLAS","1",NA,0.0013,NA,NA,NA,2," nblas"," guam"," aidia","AID.1.NBLAS.a"
"1568","AID.1.NBLAS","1",NA,0.0018,NA,NA,NA,3," nblas"," guam"," aidia","AID.1.NBLAS.a"
"1569","AID.1.NBLAS","1",NA,0.0013,NA,NA,NA,4," nblas"," guam"," aidia","AID.1.NBLAS.a"
"1570","AID.1.NBLAS","1",NA,0.0012,NA,NA,NA,5," nblas"," guam"," aidia","AID.1.NBLAS.a"
"1571","AID.1.NBLAS","1",NA,0.0018,NA,NA,NA,6," nblas"," guam"," aidia","AID.1.NBLAS.a"
"1572","AID.1.NBLAS","1",NA,0.0015,NA,NA,NA,7," nblas"," guam"," aidia","AID.1.NBLAS.a"
"1573","AID.1.NBLAS","1",NA,0.0015,NA,NA,NA,8," nblas"," guam"," aidia","AID.1.NBLAS.a"
"1574","AID.1.NBLAS","1",NA,0.0016,NA,NA,NA,9," nblas"," guam"," aidia","AID.1.NBLAS.a"
"1575","AID.1.NBLAS","1",NA,0.0015,NA,NA,NA,10," nblas"," guam"," aidia","AID.1.NBLAS.a"
"1576","AID.1.NBLAS","1",NA,0.0017,NA,NA,NA,11," nblas"," guam"," aidia","AID.1.NBLAS.a"
"1577","NEI.1.FORBI","1",NA,13.3941,NA,NA,NA,1," forbi"," saipan"," neisosperma","NEI.1.FORBI.a"
"1578","NEI.1.FORBI","1",NA,8.3357,NA,NA,NA,2," forbi"," saipan"," neisosperma","NEI.1.FORBI.a"
"1579","NEI.1.LCP","1",NA,6.7122,NA,NA,NA,1," last_command_post"," saipan"," neisosperma","NEI.1.LCP.a"
"1580","NEI.1.LCP","1",NA,3.6223,NA,NA,NA,2," last_command_post"," saipan"," neisosperma","NEI.1.LCP.a"
"1581","NEI.1.LCP","1",NA,3.9615,NA,NA,NA,3," last_command_post"," saipan"," neisosperma","NEI.1.LCP.a"
"1582","NEI.1.LCP","1",NA,6.8864,NA,NA,NA,4," last_command_post"," saipan"," neisosperma","NEI.1.LCP.a"
"1583","NEI.1.LCP","1",NA,4.3727,NA,NA,NA,5," last_command_post"," saipan"," neisosperma","NEI.1.LCP.a"
"1584","NEI.1.LCP","1",NA,6.9003,NA,NA,NA,6," last_command_post"," saipan"," neisosperma","NEI.1.LCP.a"
"1585","NEI.1.LCP","1",NA,4.0187,NA,NA,NA,7," last_command_post"," saipan"," neisosperma","NEI.1.LCP.a"
"1586","NEI.1.LCP","1",NA,6.8996,NA,NA,NA,8," last_command_post"," saipan"," neisosperma","NEI.1.LCP.a"
"1587","NEI.1.LCP","1",NA,13.1283,NA,NA,NA,9," last_command_post"," saipan"," neisosperma","NEI.1.LCP.a"
"1588","NEI.1.LCP","1",NA,11.3978,NA,NA,NA,10," last_command_post"," saipan"," neisosperma","NEI.1.LCP.a"
"1589","NEI.2.GP","2",NA,10.1492,NA,NA,NA,1," gravel_pit"," rota"," neisosperma","NEI.2.GP.a"
"1590","NEI.2.GP","2",NA,11.3978,NA,NA,NA,2," gravel_pit"," rota"," neisosperma","NEI.2.GP.a"
"1591","NEI.2.GP","2",NA,9.6735,NA,NA,NA,3," gravel_pit"," rota"," neisosperma","NEI.2.GP.a"
"1592","PAP.1.AYU","1",NA,0.0141,NA,NA,NA,1," ayuyu"," saipan"," carica","PAP.1.AYU.a"
"1593","PAP.1.AYU","1",NA,0.0137,NA,NA,NA,2," ayuyu"," saipan"," carica","PAP.1.AYU.a"
"1594","PAP.1.AYU","1",NA,0.104,NA,NA,NA,3," ayuyu"," saipan"," carica","PAP.1.AYU.a"
"1595","PAP.1.AYU","1",NA,0.0139,NA,NA,NA,4," ayuyu"," saipan"," carica","PAP.1.AYU.a"
"1596","PAP.1.AYU","1",NA,0.0141,NA,NA,NA,5," ayuyu"," saipan"," carica","PAP.1.AYU.a"
"1597","PAP.1.AYU","1",NA,0.0118,NA,NA,NA,6," ayuyu"," saipan"," carica","PAP.1.AYU.a"
"1598","PAP.1.AYU","1",NA,0.014,NA,NA,NA,7," ayuyu"," saipan"," carica","PAP.1.AYU.a"
"1599","PAP.1.AYU","1",NA,0.013,NA,NA,NA,8," ayuyu"," saipan"," carica","PAP.1.AYU.a"
"1600","PAP.1.AYU","1",NA,0.0137,NA,NA,NA,9," ayuyu"," saipan"," carica","PAP.1.AYU.a"
"1601","PAP.1.AYU","1",NA,0.0128,NA,NA,NA,10," ayuyu"," saipan"," carica","PAP.1.AYU.a"
